archive,folder_name,size_bytes,size_mb,file_count
jillem-full-archive,alessandro alessandroni - ritmo dell'industria n2 (1969) (reissue) (320kb),63087006,60.16,15
jillem-full-archive,alessandro alessandroni - romance & drama (1980) (stereo) (digital) (flac 320kb),81267748,77.5,18
jillem-full-archive,alessandro m. alessandroni - sifflons en harmonie (1972) (digital) (flac 320kb),78454874,74.82,27
jillem-full-archive,alex konadu - nkrabea (1980; 2019) (digital) (320kb),86458627,82.45,11
jillem-full-archive,alex konadu - odo meko obiaba (digital) (320kb),92100184,87.83,10
jillem-full-archive,alex konadu's international band - best of vol. 2 (320kb),172545152,164.55,17
jillem-full-archive,alex konadu's international band - mebroni wuo (lp) (320kb),77447053,73.86,11
jillem-full-archive,alex kwabena konadu - adinkra - vol. 2 original (digital) (192kb),108769231,103.73,21
jillem-full-archive,alexander zhikharev - singing bronze (320kb),147173884,140.36,20
jillem-full-archive,alexis zoumbas - a lament for epirus (1926-1928) (cd pdf) (2014) (flac 320kb),165991720,158.3,22
jillem-full-archive,alexis zoumbas - alexis zoumbas (digital) (mississippi records) (2019) (320kb),157185125,149.9,21
jillem-full-archive,"alfred montmarquette - masters of french canadian music, vol. 2 (vbr0)",52954267,50.5,18
jillem-full-archive,alfred panou - je suis un sauvage 7'' (1969; 2019) (digital) (flac 320kb),27273349,26.01,11
jillem-full-archive,alfredito linares - salsa de verdad (cd) (320kb),183205160,174.72,32
jillem-full-archive,alfredo linares y su sonora - yo traigo boogaloo (1968) (digital) (13 tracks) (flac 320kb),90985359,86.77,18
jillem-full-archive,algo sabroso! compilation (320kb),121130576,115.52,19
jillem-full-archive,algo salvaje - untamed 60s beat and garage nuggets from spain vol. 1 (320kb),179958809,171.62,63
jillem-full-archive,algo salvaje - untamed 60s beat and garage nuggets from spain vol.2 (320kb),180997507,172.61,39
jillem-full-archive,"alhaji bai konte - kora melodies from the republic of the gambia, west africa (320kb)",173939341,165.88,16
jillem-full-archive,"alhaji bai konte - kora melodies from the republic of the gambia, west africa (flac)",115420653,110.07,18
jillem-full-archive,alhaji k. frimpong - abrabo (1984; 2022) (flac 320kb),82630703,78.8,9
jillem-full-archive,alhaji sir waziri oshomah & his traditional organisation - ega lp (320kb),93210159,88.89,12
jillem-full-archive,alhaji waziri oshomah - the muslim highlife of alhaji waziri oshomah (2022) (320kb),188862948,180.11,10
jillem-full-archive,alhaji waziri oshomah - the muslim highlife of alhaji waziri oshomah (2022) (flac),193799033,184.82,13
jillem-full-archive,alhaji waziri oshomah - vol. 1-5 (1978-1984) (320kb),437434237,417.17,22
jillem-full-archive,alhaji waziri oshomah and his traditional sound makers - ota pea pea (lp) (1987) (320kb),97688032,93.16,23
jillem-full-archive,alhaji waziri oshomah box set - vol. 1-5 (1978-1984) vol. 1 (flac),87795567,83.73,9
jillem-full-archive,alhaji waziri oshomah box set - vol. 1-5 (1978-1984) vol. 2 (flac),91932477,87.67,11
jillem-full-archive,alhaji waziri oshomah box set - vol. 1-5 (1978-1984) vol. 3 (flac),90348236,86.16,11
jillem-full-archive,alhaji waziri oshomah box set - vol. 1-5 (1978-1984) vol. 4 (flac),96658215,92.18,10
jillem-full-archive,alhaji waziri oshomah box set - vol. 1-5 (1978-1984) vol. 5 (flac),97412330,92.9,9
jillem-full-archive,ali chukwuma & his peace makers int'l band - club 25 (digital) (flac 320kb),87544014,83.49,12
jillem-full-archive,ali chukwuma & his peace makers international - odi ofele special (lp) (1977) (320kb),93911780,89.56,15
jillem-full-archive,ali chukwuma - ogbaru united club of nigeria & ezigbo oyi (digital) (2013   2019) (320kb),308324924,294.04,18
jillem-full-archive,ali chukwuma special (digital) (320kb),324213212,309.19,18
jillem-full-archive,ali farka toure - radio mali (320kb),279010566,266.09,48
jillem-full-archive,"ali hassan kuban - from nubia to cairo (1989, reissue 2018) (vbr0)",102832315,98.07,10
jillem-full-archive,alice coltrane - africa; carnegie hall '71 (2018) (flac 320kb),68393912,65.23,7
jillem-full-archive,"alice coltrane - huntington ashram monastery, world galaxy (2011) (320kb booklet)",192776033,183.85,20
jillem-full-archive,"alice coltrane - huntington ashram monastery, world galaxy (2011) (flac booklet)",202673496,193.28,22
jillem-full-archive,alice coltrane - improvised harp solo (vinyl) (rsd 2017) (flac),39933187,38.08,8
jillem-full-archive,"alice coltrane - journey in satchidananda (1971, 1997) (320kb)",97095246,92.6,19
jillem-full-archive,alice coltrane - kirtan; turiya sings (cd) (2021) (flac 320kb),150121315,143.17,17
jillem-full-archive,"alice coltrane - ptah, the el daoud (1970; 1996) (flac 320kb booklet)",126639710,120.77,24
jillem-full-archive,alice coltrane - spiritual eternal; the complete warner bros. studio recordings (2cd) (320kb),273522430,260.85,23
jillem-full-archive,alice coltrane - world spirituality classics 1; the ecstatic music of (2017) (320kb),187921635,179.22,14
jillem-full-archive,alick nkhata - shalapo & other love songs; original zambian hits from the 1950's (320kb),110809752,105.68,21
jillem-full-archive,all aboard the c.n. express - rock steady and boss reggae sounds 1967-1968  (flac 320kb),164891156,157.25,32
jillem-full-archive,"all tore up ... unrequited love, tormented romance, tragedy & tearjerkers .... 1955-1968 (flac 320kb)",162194307,154.68,34
jillem-full-archive,allie j. young - bal chez belisaire (l'accordeon cajun) (1975) (digital) (flac 320kb),131570510,125.48,24
jillem-full-archive,allison's sacred harp singers - heaven's my home 1927-1928 (county records) (flac 320kb pdf),168418062,160.62,32
jillem-full-archive,allons au fais do-do ... (1967) (swallow records) (digital) (flac 320kb pdf),78846719,75.19,22
jillem-full-archive,almeda riddle - granny riddle's songs and ballads (1977) (digital) (flac 320kb),108440314,103.42,18
jillem-full-archive,alostmen - kologo (flac 320kb),137144945,130.79,18
jillem-full-archive,althea and donna - uptown top ranking (extra tracks) (1978; 2001) (cd) (flac 320kb scans),145142839,138.42,27
jillem-full-archive,"altin mikrofon - 56 unutulmaz eser vol. 1-3 (1965,1966,1967-1968) (3cd) (320kb)",437907573,417.62,76
jillem-full-archive,alton & hortense ellis - alton & hortense ellis (flac 320kb booklet),132043869,125.93,29
jillem-full-archive,alton ellis & vin gordon - it's your thing & instrumental (single) (digital) (flac 320kb),14255733,13.6,7
jillem-full-archive,alton ellis - greatest hits; mr soul of jamaica (doctor bird) (2xcd) (320kb),338328949,322.66,55
jillem-full-archive,alton ellis - many moods of (makasound) (320kb booklet),206184885,196.63,36
jillem-full-archive,alton ellis - many moods of (makasound) (flac booklet),198498787,189.3,31
jillem-full-archive,alton ellis - many moods of (makasound) (flac+booklet),78300273,74.67,29
jillem-full-archive,"alton ellis - mr soul of jamaica (trojan 2xcd remastered), disc 1 (320kb)",135510273,129.23,27
jillem-full-archive,"alton ellis - mr soul of jamaica (trojan 2xcd remastered), disc 2 (320kb)",189103853,180.34,23
jillem-full-archive,alton ellis - sings rock and soul (bonus tracks) (1967) (cd) (flac 320kb),110597655,105.47,21
jillem-full-archive,alton ellis - soul train is coming (rock a shacka vol. 17) (flac 320kb),131990410,125.88,22
jillem-full-archive,alton ellis - sunday coming (1970) (cd) (extra tracks) (flac 320kb),133082128,126.92,27
jillem-full-archive,alvarius b. sir richard bishop - strange fruit (2017) (flac),86184628,82.19,10
jillem-full-archive,alvie self - let's go wild (numero group) (320kb),40846629,38.95,11
jillem-full-archive,amabano - amsterdam ticket (afro7) (digital) (320kb),99556082,94.94,14
jillem-full-archive,amado maita - amado maita 1972 (digital) (flac 320kb),70264885,67.01,15
jillem-full-archive,amadou balake - senor eclectico (flac 320kb),168784180,160.97,18
jillem-full-archive,"amadou balake - taximen  (1978, reissue 2005) (320kb)",187053333,178.39,15
jillem-full-archive,amadou barry (super accordeon du fouta) - djiba mane (cassette) (320kb),97804523,93.27,11
jillem-full-archive,amadou binta konte and tidiane thiam - waande kadde (flac 320kb),92539864,88.25,10
jillem-full-archive,amala dede okoh and his united brothers band of nigeria - umu abavo alua (lp) (vbr0),67440057,64.32,7
jillem-full-archive,amayenge - zambia legends (digital) (320kb),140044508,133.56,14
jillem-full-archive,amede ardoin - the roots of zydeco - i'm never comin' back (320kb),195582434,186.52,28
jillem-full-archive,amede ardoin - the roots of zydeco - i'm never comin' back (flac),244136859,232.83,31
jillem-full-archive,amelia cuni - parampara festival 13.3.1992 (flac 320kb),113937268,108.66,8
jillem-full-archive,america invertida - leftfield pop & experimental folk from 80s uruguay (flac 320kb),103502034,98.71,18
jillem-full-archive,american ballads and folk songs by john a. lomax and alan lomax (epub & pdf),74695982,71.24,5
jillem-full-archive,american folk tales and songs (remastered) (320kb),85572793,81.61,21
jillem-full-archive,american song-poem anthology (320kb),195402518,186.35,40
jillem-full-archive,amhara wedding songs of ethiopia (1973; 2012) (flac 320kb),91393014,87.16,21
jillem-full-archive,amiri baraka; the spirit house movers (jihad) - black and beautiful... soul and madness (cd) (flac 320kb),91827240,87.57,13
jillem-full-archive,ammar el sherei (omar el shariyi) - oriental music (1976) (digital) (flac 320kb),87185210,83.15,15
jillem-full-archive,amnesty - free your mind; the 700 west sessions (flac 320kb booklet),123827570,118.09,30
jillem-full-archive,an anthology of mongolian khoomii (buda musique) (2016) (disc 1) (flac),212154850,202.33,27
jillem-full-archive,an anthology of mongolian khoomii (buda musique) (2016) (disc 2) (flac),210232994,200.49,23
jillem-full-archive,an anthology of mongolian khoomii (buda musique) (2cd) (2016) (320kb),382787344,365.05,46
jillem-full-archive,"an introduction to ored recordings, pt.1; song & pt.2; dance (320kb)",216945029,206.89,29
jillem-full-archive,anambra brothers - st (aka love your neighbour) (1978) (digital) (flac 320kb),93376962,89.05,7
jillem-full-archive,anastenaria - thracian firewalking ritual music (canary-records) (320kb),115292901,109.95,25
jillem-full-archive,anatolia rocks - a musical trip through turkey 1968-83 (cd) (320kb),171542151,163.6,21
jillem-full-archive,anatolia rocks 2 - a second musical trip through turkey 1971-80 (lp) (320kb),133511940,127.33,29
jillem-full-archive,"anatoly vapirov and the leningrad jazz ensemble, 1976 (lp) (flac 320kb)",101611345,96.9,13
jillem-full-archive,and two partridges ll (canary records) (320kb),126081282,120.24,20
jillem-full-archive,andaleeb m. wasif - andaleeb m. wasif (little axe records) (vbr0),69251913,66.04,12
jillem-full-archive,andina - the sound of the peruvian andes 1968-1978 (320kb),124746269,118.97,27
jillem-full-archive,andre brasseur - lost gems from the 70s (2xcd) (320kb),192341441,183.43,29
jillem-full-archive,andre tanker - river come down-swahili 7'' (soundway) (digital) (flac 320kb),18652815,17.79,5
jillem-full-archive,andre tanker five - afro blossom west (1969; 2018) (320kb),87879227,83.81,15
jillem-full-archive,andre williams - movin' on with... (vampi soul) (320kb),199730869,190.48,38
jillem-full-archive,andre williams - mr. rhythm is movin'! (hoodoo records) (320kb),196269732,187.18,33
jillem-full-archive,"andre williams - rib tips & pig snoots; rare & unreleased au-go-go soul, 1965-1971 (320kb)",142228943,135.64,21
jillem-full-archive,"andre williams - rib tips & pig snoots; rare & unreleased au-go-go soul, 1965-1971 (flac)",153232714,146.13,22
jillem-full-archive,andrew bernstein - an exploded view of time (flac 320kb),92663278,88.37,16
jillem-full-archive,andrew poppy - the beating of wings (1985) (cd) (ztt) (flac 320kb inlay),130375174,124.34,19
jillem-full-archive,andrew wartts and the gospel storytellers - there's a god somewhere (320kb ogg vorbis 10.0),238754383,227.69,30
jillem-full-archive,andy fairley - system vertigo (cd) (1992) (flac 320kb scans),123988115,118.24,26
jillem-full-archive,andy votel - archipelagogo original sound track (cassette) (vbr0),60502617,57.7,24
jillem-full-archive,andy votel - hindi horrorcore mixtape   info (320kb),130153134,124.12,7
jillem-full-archive,andy votel presents brazilika (subtropical stroke psychout) (flac),134087392,127.88,17
jillem-full-archive,andy votel presents brazilika (vbr0),93534384,89.2,19
jillem-full-archive,angel bat dawid - hush harbor mixtape vol. 1 doxology (flac 320kb),111750749,106.57,15
jillem-full-archive,angel bat dawid - the oracle (320kb),106434950,101.5,12
jillem-full-archive,angel bat dawid - transition east (flac 320kb),17996997,17.16,5
jillem-full-archive,"angelo baroncini , bruno battisti d'amario - music for movement (2017) (digital) (flac 320kb)",71323344,68.02,15
jillem-full-archive,angham men loubnan - cocktail from lebanon (voice of lebanon) (320kb),144981788,138.27,14
jillem-full-archive,angkanang kunchai - never forget me (cd) (em records) (flac 320kb),95374062,90.96,17
jillem-full-archive,"angkanang kunchai with ubon-pattana band - isan lam plearn (1975, 2014) (320kb)",96858314,92.37,15
jillem-full-archive,angola 70's vol. 2 1974-1978 (320kb),182898620,174.43,24
jillem-full-archive,angola anos d'ouro - reviver ritmo - os melhores de angola (1980) (digital) (flac 320kb),77034555,73.47,16
jillem-full-archive,angola saudade vol. 1 (sons d'africa) (320kb),168008680,160.23,20
jillem-full-archive,angola saudade vol. 1 (sons d'africa) (flac),183939832,175.42,21
jillem-full-archive,angola soundtrack - the unique sound of luanda 1968-1976 (320kb artwork),211122637,201.34,34
jillem-full-archive,angola soundtrack - the unique sound of luanda 1968-1976 (flac artwork),224567229,214.16,32
jillem-full-archive,"angola soundtrack 2 - hypnosis, distortions & other innovations 1969 - 1978 (320kb)",191131567,182.28,23
jillem-full-archive,"angola soundtrack 2 - hypnosis, distortions & other innovations 1969 - 1978 (flac)",207921026,198.29,26
jillem-full-archive,"anne briggs - anne briggs (1971, 2008 water remaster) (320kb)",101413031,96.72,14
jillem-full-archive,anne-marie coffinet - le vampire (1970) (digital) (flac 320kb),33126880,31.59,14
jillem-full-archive,annette brissett - betrayed-what a feeling dub (2018) (flac 320kb),56812700,54.18,8
jillem-full-archive,annie anxiety bandez - jackamo (1987; reissue 1996) (echo beach) (320kb),145008855,138.29,19
jillem-full-archive,annie anxiety bandez - jackamo (1987; reissue 1996) (echo beach) (flac),151039625,144.04,19
jillem-full-archive,"anthologie de la musique antillaise, vol. 1 (martinique haute taille - rejane) (flac 320kb)",86125479,82.14,15
jillem-full-archive,anthology - rare jazz-fusion gems from hungarian vaults vol. 1 (cd) (320kb),164565549,156.94,15
jillem-full-archive,anthology - rare jazz-fusion gems from hungarian vaults vol. 1 (cd) (flac),175078036,166.97,16
